Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,7341.88,76,0.65,96.15,15000.0,7341.88,192.3,0.0,-192.3,0.0,-192.3,16731.0
2013-01-01,CNY,-13755.8,68,-0.76,-202.86,15000.0,-13755.8,202.86,0.0,-202.86,0.0,-202.86,16731.0
2013-01-01,COP,5576.8,76,0.75,73.79,15000.0,5576.8,221.36,-0.0,-221.36,0.0,-221.36,16731.0
2013-01-01,CZK,0.0,39,0.24,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16731.0
2013-01-01,HUF,-2611.66,104,-0.09,-25.02,15000.0,-2611.66,75.05,0.0,-75.05,0.0,-75.05,16731.0
2013-01-01,INR,-4303.58,56,-0.01,-76.25,15000.0,-4303.58,152.51,0.0,-152.51,0.0,-152.51,16731.0
2013-01-01,ILS,3523.33,54,0.75,65.15,15000.0,3523.33,130.3,0.0,-130.3,0.0,-130.3,16731.0
2013-01-01,KRW,7049.53,57,0.63,123.99,15000.0,7049.53,185.98,-0.0,-185.98,0.0,-185.98,16731.0
2013-01-01,MXN,0.0,46,-0.08,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16731.0
2013-01-01,PLN,4183.44,67,0.43,62.78,15000.0,4183.44,94.17,-0.0,-94.17,0.0,-94.17,16731.0
2013-01-01,ZAR,0.0,66,0.46,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16731.0
2013-01-02,CLP,7341.88,76,0.64,96.52,15000.0,0.0,0.0,-423.67,-423.67,-423.67,-615.97,15412.0
2013-01-02,CNY,-8654.92,67,-0.11,-128.25,15000.0,5100.88,74.61,1325.82,1251.21,1325.82,1048.35,15412.0
2013-01-02,COP,5576.8,75,0.66,74.07,15000.0,0.0,0.0,170.5,170.5,170.5,-50.85,15412.0
2013-01-02,CZK,0.0,39,0.35,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,15412.0
2013-01-02,HUF,-2611.66,104,-0.16,-25.09,15000.0,0.0,0.0,-147.13,-147.13,-147.13,-222.18,15412.0
2013-01-02,INR,-4303.58,56,0.07,-76.52,15000.0,0.0,0.0,15.02,15.02,15.02,-137.48,15412.0
2013-01-02,ILS,3523.33,54,0.74,65.29,15000.0,0.0,0.0,-334.49,-334.49,-334.49,-464.79,15412.0
2013-01-02,KRW,7049.53,57,0.7,124.59,15000.0,0.0,0.0,-94.88,-94.88,-94.88,-280.86,15412.0
2013-01-02,MXN,-4467.8,46,-0.09,-97.74,15000.0,-4467.8,97.74,0.0,-97.74,0.0,-97.74,15412.0
2013-01-02,PLN,4183.44,67,0.42,62.39,15000.0,0.0,0.0,-456.46,-456.46,-456.46,-550.63,15412.0
