Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,6732.85,76,1.05,88.17,15000.0,6732.85,176.35,0.0,-176.35,0.0,-176.35,16095.0
2013-01-01,CNY,-9935.39,68,-0.48,-146.52,15000.0,-9935.39,146.52,0.0,-146.52,0.0,-146.52,16095.0
2013-01-01,COP,6830.22,76,1.16,90.37,15000.0,6830.22,271.11,-0.0,-271.11,0.0,-271.11,16095.0
2013-01-01,CZK,3023.0,39,0.92,77.58,15000.0,3023.0,116.37,0.0,-116.37,0.0,-116.37,16095.0
2013-01-01,HUF,3914.95,104,0.71,37.5,15000.0,3914.95,112.5,0.0,-112.5,0.0,-112.5,16095.0
2013-01-01,INR,0.0,56,0.52,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16095.0
2013-01-01,ILS,0.0,54,0.68,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16095.0
2013-01-01,KRW,3745.49,57,1.01,65.88,15000.0,3745.49,98.81,-0.0,-98.81,0.0,-98.81,16095.0
2013-01-01,MXN,0.0,46,0.69,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16095.0
2013-01-01,PLN,3930.85,67,1.08,58.99,15000.0,3930.85,88.48,-0.0,-88.48,0.0,-88.48,16095.0
2013-01-01,ZAR,2614.19,66,1.07,39.54,15000.0,2614.19,59.32,0.0,-59.32,0.0,-59.32,16095.0
2013-01-02,CLP,6732.85,76,1.04,88.52,15000.0,0.0,0.0,-388.53,-388.53,-388.53,-564.88,16097.0
2013-01-02,CNY,-9935.39,67,-0.2,-147.22,15000.0,0.0,0.0,957.6,957.6,957.6,811.08,16097.0
2013-01-02,COP,6830.22,75,1.11,90.71,15000.0,0.0,0.0,208.83,208.83,208.83,-62.28,16097.0
2013-01-02,CZK,3023.0,39,0.97,77.83,15000.0,0.0,0.0,-283.39,-283.39,-283.39,-399.76,16097.0
2013-01-02,HUF,3914.95,104,0.67,37.62,15000.0,0.0,0.0,220.55,220.55,220.55,108.05,16097.0
2013-01-02,INR,0.0,56,0.55,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16097.0
2013-01-02,ILS,0.0,54,0.68,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16097.0
2013-01-02,KRW,3745.49,57,1.03,66.2,15000.0,0.0,0.0,-50.41,-50.41,-50.41,-149.22,16097.0
2013-01-02,MXN,0.0,46,0.68,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16097.0
2013-01-02,PLN,3930.85,67,1.06,58.62,15000.0,0.0,0.0,-428.9,-428.9,-428.9,-517.38,16097.0
2013-01-02,ZAR,2614.19,66,1.05,39.76,15000.0,0.0,0.0,14.39,14.39,14.39,-44.93,16097.0
2013-01-03,CLP,6732.85,76,1.03,88.96,15000.0,0.0,0.0,-43.68,-43.68,-432.21,-608.56,15594.0
2013-01-03,CNY,-6416.46,67,0.0,-95.48,15000.0,3518.93,51.74,25.89,-25.86,983.48,785.22,15594.0
2013-01-03,COP,6830.22,75,1.07,91.15,15000.0,0.0,0.0,301.95,301.95,510.77,239.67,15594.0
2013-01-03,CZK,3023.0,39,1.0,78.04,15000.0,0.0,0.0,-72.9,-72.9,-356.29,-472.65,15594.0
2013-01-03,HUF,3914.95,103,0.64,37.83,15000.0,0.0,0.0,66.88,66.88,287.43,174.93,15594.0
2013-01-03,INR,0.0,56,0.63,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,15594.0
2013-01-03,ILS,0.0,54,0.65,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,15594.0
2013-01-03,KRW,3745.49,57,1.05,66.25,15000.0,0.0,0.0,361.25,361.25,310.84,212.03,15594.0
2013-01-03,MXN,0.0,45,0.68,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,15594.0
2013-01-03,PLN,3930.85,68,1.05,57.48,15000.0,0.0,0.0,-403.37,-403.37,-832.27,-920.75,15594.0
2013-01-03,ZAR,2614.19,65,1.03,39.93,15000.0,0.0,0.0,-136.45,-136.45,-122.07,-181.38,15594.0
2013-01-04,CLP,6732.85,75,1.02,89.47,15000.0,0.0,0.0,95.74,95.74,-336.47,-512.82,15328.0
2013-01-04,CNY,-6416.46,67,0.13,-95.43,15000.0,0.0,0.0,578.08,578.08,1561.56,1363.3,15328.0
2013-01-04,COP,6830.22,80,1.02,84.86,15000.0,0.0,0.0,3432.54,3432.54,3943.31,3672.2,15328.0
2013-01-04,CZK,3023.0,39,1.02,78.06,15000.0,0.0,0.0,-94.16,-94.16,-450.44,-566.81,15328.0
2013-01-04,HUF,3914.95,103,0.62,37.83,15000.0,0.0,0.0,-560.52,-560.52,-273.09,-385.6,15328.0
2013-01-04,INR,0.0,56,0.69,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,15328.0
2013-01-04,ILS,0.0,55,0.62,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,15328.0
2013-01-04,KRW,3745.49,56,1.06,66.57,15000.0,0.0,0.0,-68.13,-68.13,242.71,143.9,15328.0
2013-01-04,MXN,0.0,45,0.71,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,15328.0
2013-01-04,PLN,3930.85,70,1.03,56.15,15000.0,0.0,0.0,-153.19,-153.19,-985.46,-1073.94,15328.0
2013-01-04,ZAR,2614.19,66,1.02,39.91,15000.0,0.0,0.0,-182.89,-182.89,-304.95,-364.27,15328.0
2013-01-07,CLP,4191.86,75,1.0,56.02,15000.0,-2540.99,66.9,-6.42,-73.32,-342.89,-586.14,15209.0
2013-01-07,CNY,-6416.46,67,0.23,-95.72,15000.0,0.0,0.0,-345.84,-345.84,1215.72,1017.46,15209.0
2013-01-07,COP,6830.22,80,0.99,85.23,15000.0,0.0,0.0,-2847.88,-2847.88,1095.43,824.32,15209.0
2013-01-07,CZK,5795.12,39,1.04,149.66,15000.0,2772.12,107.4,189.63,82.23,-260.82,-484.58,15209.0
2013-01-07,HUF,3914.95,103,0.6,37.88,15000.0,0.0,0.0,-17.0,-17.0,-290.09,-402.6,15209.0
2013-01-07,INR,0.0,55,0.78,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15209.0
2013-01-07,ILS,0.0,55,0.57,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15209.0
2013-01-07,KRW,3745.49,56,1.08,66.92,15000.0,0.0,0.0,-33.64,-33.64,209.07,110.26,15209.0
2013-01-07,MXN,0.0,45,0.74,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15209.0
2013-01-07,PLN,3930.85,71,1.01,55.28,15000.0,0.0,0.0,96.04,96.04,-889.42,-977.9,15209.0
2013-01-07,ZAR,2614.19,65,1.01,40.06,15000.0,0.0,0.0,145.09,145.09,-159.86,-219.18,15209.0
2013-01-08,CLP,4191.86,74,0.98,56.34,15000.0,0.0,0.0,29.07,29.07,-313.82,-557.07,16729.0
2013-01-08,CNY,-2581.83,67,0.37,-38.72,15000.0,3834.63,57.0,-346.28,-403.28,869.44,614.18,16729.0
2013-01-08,COP,6830.22,81,0.97,84.78,15000.0,0.0,0.0,857.09,857.09,1952.52,1681.41,16729.0
2013-01-08,CZK,5795.12,39,1.07,149.99,15000.0,0.0,0.0,153.44,153.44,-107.37,-331.14,16729.0
2013-01-08,HUF,3914.95,103,0.6,38.01,15000.0,0.0,0.0,137.85,137.85,-152.24,-264.75,16729.0
2013-01-08,INR,2741.4,55,0.88,49.49,15000.0,2741.4,98.98,-0.0,-98.98,0.0,-98.98,16729.0
2013-01-08,ILS,0.0,55,0.54,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16729.0
2013-01-08,KRW,3745.49,56,1.11,67.13,15000.0,0.0,0.0,188.48,188.48,397.55,298.74,16729.0
2013-01-08,MXN,0.0,45,0.75,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16729.0
2013-01-08,PLN,3930.85,71,1.01,55.25,15000.0,0.0,0.0,449.49,449.49,-439.93,-528.41,16729.0
2013-01-08,ZAR,2614.19,65,1.06,40.27,15000.0,0.0,0.0,95.15,95.15,-64.72,-124.03,16729.0
