Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,6510.46,76,1.36,85.26,15000.0,6510.46,170.52,0.0,-170.52,0.0,-170.52,15419.0
2013-01-01,CNY,-7106.43,68,-0.17,-104.8,15000.0,-7106.43,104.8,0.0,-104.8,0.0,-104.8,15419.0
2013-01-01,COP,7292.66,76,1.5,96.49,15000.0,7292.66,289.46,-0.0,-289.46,0.0,-289.46,15419.0
2013-01-01,CZK,4051.75,39,1.24,103.98,15000.0,4051.75,155.97,0.0,-155.97,0.0,-155.97,15419.0
2013-01-01,HUF,5452.55,104,1.02,52.23,15000.0,5452.55,156.69,0.0,-156.69,0.0,-156.69,15419.0
2013-01-01,INR,0.0,56,0.65,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15419.0
2013-01-01,ILS,0.0,54,0.66,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15419.0
2013-01-01,KRW,3551.58,57,1.31,62.47,15000.0,3551.58,93.7,-0.0,-93.7,0.0,-93.7,15419.0
2013-01-01,MXN,0.0,46,1.01,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,15419.0
2013-01-01,PLN,3513.66,67,1.42,52.73,15000.0,3513.66,79.09,-0.0,-79.09,0.0,-79.09,15419.0
2013-01-01,ZAR,0.0,66,1.3,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15419.0
2013-01-02,CLP,6510.46,76,1.35,85.59,15000.0,0.0,0.0,-375.69,-375.69,-375.69,-546.22,15417.0
2013-01-02,CNY,-7106.43,67,0.04,-105.3,15000.0,0.0,0.0,684.94,684.94,684.94,580.14,15417.0
2013-01-02,COP,7292.66,75,1.46,96.86,15000.0,0.0,0.0,222.96,222.96,222.96,-66.5,15417.0
2013-01-02,CZK,4051.75,39,1.28,104.32,15000.0,0.0,0.0,-379.83,-379.83,-379.83,-535.79,15417.0
2013-01-02,HUF,5452.55,104,0.99,52.39,15000.0,0.0,0.0,307.18,307.18,307.18,150.49,15417.0
2013-01-02,INR,0.0,56,0.68,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,15417.0
2013-01-02,ILS,0.0,54,0.66,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,15417.0
2013-01-02,KRW,3551.58,57,1.33,62.77,15000.0,0.0,0.0,-47.8,-47.8,-47.8,-141.5,15417.0
2013-01-02,MXN,0.0,46,1.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15417.0
2013-01-02,PLN,3513.66,67,1.41,52.4,15000.0,0.0,0.0,-383.38,-383.38,-383.38,-462.47,15417.0
2013-01-02,ZAR,0.0,66,1.28,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15417.0
2013-01-03,CLP,6510.46,76,1.34,86.02,15000.0,0.0,0.0,-42.24,-42.24,-417.93,-588.46,15391.0
2013-01-03,CNY,-7106.43,67,0.18,-105.75,15000.0,0.0,0.0,18.51,18.51,703.45,598.65,15391.0
2013-01-03,COP,7292.66,75,1.41,97.32,15000.0,0.0,0.0,322.39,322.39,545.36,255.89,15391.0
