Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,5621.53,76,0.13,73.62,15000.0,5621.53,147.24,0.0,-147.24,0.0,-147.24,16393.0
2013-01-01,CNY,-6500.62,68,-0.36,-95.87,15000.0,-6500.62,95.87,0.0,-95.87,0.0,-95.87,16393.0
2013-01-01,COP,-4058.75,76,-0.24,-53.7,15000.0,-4058.75,161.1,-0.0,-161.1,0.0,-161.1,16393.0
2013-01-01,CZK,-8195.05,39,-0.58,-210.3,15000.0,-8195.05,315.45,0.0,-315.45,0.0,-315.45,16393.0
2013-01-01,HUF,-8292.0,104,-0.45,-79.43,15000.0,-8292.0,238.29,0.0,-238.29,0.0,-238.29,16393.0
2013-01-01,INR,0.0,56,-0.04,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16393.0
2013-01-01,ILS,2772.51,54,0.08,51.27,15000.0,2772.51,102.53,0.0,-102.53,0.0,-102.53,16393.0
2013-01-01,KRW,-4569.87,57,-0.39,-80.38,15000.0,-4569.87,120.56,-0.0,-120.56,0.0,-120.56,16393.0
2013-01-01,MXN,-6770.46,46,-0.59,-147.34,15000.0,-6770.46,147.34,-0.0,-147.34,0.0,-147.34,16393.0
2013-01-01,PLN,6810.71,67,0.2,102.2,15000.0,6810.71,153.3,-0.0,-153.3,0.0,-153.3,16393.0
2013-01-01,ZAR,6099.85,66,0.31,92.27,15000.0,6099.85,138.4,0.0,-138.4,0.0,-138.4,16393.0
2013-01-02,CLP,8465.63,76,0.35,111.3,15000.0,2844.1,75.36,-324.4,-399.75,-324.4,-546.99,17126.0
2013-01-02,CNY,-6500.62,67,-0.56,-96.32,15000.0,0.0,0.0,626.55,626.55,626.55,530.68,17126.0
2013-01-02,COP,-4058.75,75,-0.17,-53.91,15000.0,0.0,0.0,-124.09,-124.09,-124.09,-285.19,17126.0
2013-01-02,CZK,-8195.05,39,-0.69,-211.0,15000.0,0.0,0.0,768.24,768.24,768.24,452.79,17126.0
2013-01-02,HUF,-8292.0,104,-0.56,-79.68,15000.0,0.0,0.0,-467.14,-467.14,-467.14,-705.43,17126.0
2013-01-02,INR,0.0,56,-0.11,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,17126.0
2013-01-02,ILS,2772.51,54,-0.01,51.37,15000.0,0.0,0.0,-263.21,-263.21,-263.21,-365.74,17126.0
2013-01-02,KRW,-4569.87,57,-0.5,-80.77,15000.0,0.0,0.0,61.51,61.51,61.51,-59.06,17126.0
2013-01-02,MXN,-6770.46,46,-0.51,-148.11,15000.0,0.0,0.0,-165.06,-165.06,-165.06,-312.4,17126.0
2013-01-02,PLN,6810.71,67,0.12,101.57,15000.0,0.0,0.0,-743.13,-743.13,-743.13,-896.43,17126.0
2013-01-02,ZAR,6099.85,66,0.5,92.78,15000.0,0.0,0.0,33.57,33.57,33.57,-104.84,17126.0
2013-01-03,CLP,8465.63,76,0.48,111.86,15000.0,0.0,0.0,-54.92,-54.92,-379.32,-601.92,16889.0
2013-01-03,CNY,-9661.48,67,-0.75,-143.77,15000.0,-3160.87,47.44,16.94,-30.5,643.48,500.18,16889.0
2013-01-03,COP,-4058.75,75,-0.13,-54.17,15000.0,0.0,0.0,-179.43,-179.43,-303.52,-464.62,16889.0
2013-01-03,CZK,-8195.05,39,-0.78,-211.56,15000.0,0.0,0.0,197.62,197.62,965.86,650.4,16889.0
2013-01-03,HUF,-8292.0,103,-0.65,-80.12,15000.0,0.0,0.0,-141.65,-141.65,-608.79,-847.07,16889.0
