Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,7050.88,76,0.18,92.34,15000.0,7050.88,184.68,0.0,-184.68,0.0,-184.68,16402.0
2013-01-01,CNY,-9893.42,68,-0.8,-145.9,15000.0,-9893.42,145.9,0.0,-145.9,0.0,-145.9,16402.0
2013-01-01,COP,0.0,76,0.07,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16402.0
2013-01-01,CZK,-8898.36,39,-0.99,-228.35,15000.0,-8898.36,342.53,0.0,-342.53,0.0,-342.53,16402.0
2013-01-01,HUF,-9213.04,104,-0.85,-88.25,15000.0,-9213.04,264.75,0.0,-264.75,0.0,-264.75,16402.0
2013-01-01,INR,0.0,56,-0.23,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16402.0
2013-01-01,ILS,0.0,54,-0.16,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16402.0
2013-01-01,KRW,-4467.12,57,-0.74,-78.57,15000.0,-4467.12,117.85,-0.0,-117.85,0.0,-117.85,16402.0
2013-01-01,MXN,0.0,46,-0.3,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16402.0
2013-01-01,PLN,4073.25,67,-0.1,61.12,15000.0,4073.25,91.69,-0.0,-91.69,0.0,-91.69,16402.0
2013-01-01,ZAR,5300.12,66,0.34,80.17,15000.0,5300.12,120.26,0.0,-120.26,0.0,-120.26,16402.0
2013-01-02,CLP,7050.88,76,0.42,92.7,15000.0,0.0,0.0,-406.88,-406.88,-406.88,-591.56,16427.0
2013-01-02,CNY,-9893.42,67,-1.08,-146.6,15000.0,0.0,0.0,953.55,953.55,953.55,807.65,16427.0
2013-01-02,COP,0.0,75,0.17,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16427.0
2013-01-02,CZK,-8898.36,39,-1.12,-229.1,15000.0,0.0,0.0,834.17,834.17,834.17,491.64,16427.0
2013-01-02,HUF,-9213.04,104,-0.99,-88.53,15000.0,0.0,0.0,-519.03,-519.03,-519.03,-783.78,16427.0
2013-01-02,INR,0.0,56,-0.32,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16427.0
